"FrameID"	"Accession1"	"Accession2"
GDQC-12103	"Zm00001d017999_T002.1"	
GDQC-11636	"Zm00001d018011_T001.1"	
GDQC-11750	"Zm00001d018013_T006.1"	
GDQC-14178	"Zm00001d018021_T001.1"	
GDQC-9234	"Zm00001d018032_T001.1"	
GDQC-13967	"Zm00001d018033_T001.1"	
GDQC-14287	"Zm00001d018034_T001.1"	
GDQC-10166	"Zm00001d018036_T002.1"	
GDQC-11583	"Zm00001d018041_T001.1"	
GDQC-8325	"Zm00001d018061_T002.1"	
GDQC-14534	"Zm00001d018064_T004.1"	
GDQC-13777	"Zm00001d018069_T001.1"	
GDQC-13407	"Zm00001d018078_T001.1"	
GDQC-11482	"Zm00001d018080_T001.1"	
GDQC-12983	"Zm00001d018082_T001.1"	
GDQC-13703	"Zm00001d018091_T002.1"	
GDQC-14510	"Zm00001d018098_T005.1"	
GDQC-9396	"Zm00001d018102_T001.1"	
GDQC-13097	"Zm00001d018129_T002.1"	
GDQC-11557	"Zm00001d018136_T001.1"	
GDQC-15150	"Zm00001d018145_T001.1"	
GDQC-12606	"Zm00001d018155_T001.1"	
GDQC-11970	"Zm00001d018156_T001.1"	
GDQC-14310	"Zm00001d018159_T001.1"	
GDQC-7758	"Zm00001d018161_T001.1"	
GDQC-9168	"Zm00001d018162_T001.1"	
GDQC-8143	"Zm00001d018181_T001.1"	
GDQC-14764	"Zm00001d018184_T001.1"	
GDQC-10058	"Zm00001d018197_T001.1"	
GDQC-13909	"Zm00001d018206_T001.1"	
GDQC-9749	"Zm00001d018211_T001.1"	
GDQC-7650	"Zm00001d018214_T001.1"	
GDQC-8999	"Zm00001d018220_T001.1"	
GDQC-11544	"Zm00001d018230_T001.1"	
GDQC-12450	"Zm00001d018238_T001.1"	
GDQC-8210	"Zm00001d018266_T001.1"	
GDQC-14915	"Zm00001d018277_T002.1"	
GDQC-7718	"Zm00001d018278_T001.1"	
GDQC-14022	"Zm00001d018279_T011.1"	
GDQC-8929	"Zm00001d018283_T001.1"	
GDQC-8528	"Zm00001d018286_T001.1"	
GDQC-14099	"Zm00001d018301_T001.1"	
GDQC-13584	"Zm00001d018303_T006.1"	
GDQC-11446	"Zm00001d018307_T001.1"	
GDQC-9524	"Zm00001d018312_T001.1"	
GDQC-10297	"Zm00001d018313_T001.1"	
GDQC-11687	"Zm00001d018314_T001.1"	
GDQC-14092	"Zm00001d018333_T001.1"	
GDQC-8466	"Zm00001d018342_T002.1"	
GDQC-11324	"Zm00001d018350_T001.1"	
GDQC-14360	"Zm00001d018358_T001.1"	
GDQC-13122	"Zm00001d018367_T001.1"	
GDQC-10562	"Zm00001d018377_T006.1"	
GDQC-10372	"Zm00001d018382_T011.1"	
GDQC-108527	"Zm00001d018386_T005.1"	"GRMZM5G836910_T01"
GDQC-9509	"Zm00001d018395_T001.1"	
GDQC-11746	"Zm00001d018402_T001.1"	
GDQC-9458	"Zm00001d018404_T002.1"	
GDQC-15042	"Zm00001d018405_T002.1"	
GDQC-9593	"Zm00001d018406_T001.1"	
GDQC-9364	"Zm00001d018411_T001.1"	
GDQC-11756	"Zm00001d018418_T002.1"	
GDQC-9290	"Zm00001d018420_T008.1"	
GDQC-10788	"Zm00001d018439_T003.1"	
GDQC-12952	"Zm00001d018454_T004.1"	
GDQC-9402	"Zm00001d018455_T001.1"	
GDQC-11897	"Zm00001d018457_T001.1"	
GDQC-14806	"Zm00001d018462_T009.1"	
GDQC-7793	"Zm00001d018463_T001.1"	
GDQC-12615	"Zm00001d018468_T001.1"	
GDQC-14341	"Zm00001d018474_T001.1"	
GDQC-14576	"Zm00001d018479_T001.1"	
GDQC-10831	"Zm00001d018481_T033.1"	
GDQC-10006	"Zm00001d018487_T001.1"	
GDQC-10345	"Zm00001d018488_T001.1"	
GDQC-8951	"Zm00001d018500_T002.1"	
GDQC-9466	"Zm00001d018505_T001.1"	
GDQC-11930	"Zm00001d018506_T001.1"	
GDQC-14097	"Zm00001d018517_T001.1"	
GDQC-9416	"Zm00001d018522_T001.1"	
GDQC-10700	"Zm00001d018526_T001.1"	
GDQC-9101	"Zm00001d018548_T001.1"	
GDQC-9219	"Zm00001d018554_T001.1"	
GDQC-9463	"Zm00001d018555_T001.1"	
GDQC-12381	"Zm00001d018560_T002.1"	
GDQC-9312	"Zm00001d018562_T001.1"	
GDQC-12951	"Zm00001d018565_T002.1"	
GDQC-15118	"Zm00001d018573_T002.1"	
GDQC-8264	"Zm00001d018581_T001.1"	
GDQC-14154	"Zm00001d018593_T001.1"	
GDQC-12332	"Zm00001d018594_T001.1"	
GDQC-14216	"Zm00001d018595_T004.1"	
GDQC-11539	"Zm00001d018597_T001.1"	
GDQC-7980	"Zm00001d018601_T001.1"	
GDQC-12552	"Zm00001d018608_T001.1"	
GDQC-14343	"Zm00001d018611_T001.1"	
GDQC-10558	"Zm00001d018617_T001.1"	
GDQC-14789	"Zm00001d018618_T001.1"	
GDQC-11769	"Zm00001d018619_T001.1"	
GDQC-8859	"Zm00001d018620_T001.1"	
GDQC-14470	"Zm00001d018632_T001.1"	
GDQC-11876	"Zm00001d018633_T001.1"	
GDQC-12961	"Zm00001d018639_T002.1"	
GDQC-12399	"Zm00001d018648_T001.1"	
GDQC-11808	"Zm00001d018649_T001.1"	
GDQC-11932	"Zm00001d018650_T001.1"	
GDQC-10169	"Zm00001d018652_T001.1"	
GDQC-9429	"Zm00001d018654_T001.1"	
GDQC-12014	"Zm00001d018660_T001.1"	
GDQC-14429	"Zm00001d018677_T001.1"	
GDQC-11658	"Zm00001d018696_T001.1"	
GDQC-7794	"Zm00001d018700_T001.1"	
GDQC-8841	"Zm00001d018701_T001.1"	
GDQC-8868	"Zm00001d018716_T001.1"	
GDQC-9915	"Zm00001d018733_T002.1"	
GDQC-14107	"Zm00001d018740_T001.1"	
GDQC-9553	"Zm00001d018758_T001.1"	
GDQC-14206	"Zm00001d018768_T001.1"	
GDQC-10000	"Zm00001d018788_T001.1"	
GDQC-10173	"Zm00001d018790_T001.1"	
GDQC-9757	"Zm00001d018791_T001.1"	
GDQC-12155	"Zm00001d018793_T001.1"	
GDQC-10877	"Zm00001d018794_T003.1"	
GDQC-9454	"Zm00001d018802_T001.1"	
GDQC-11416	"Zm00001d018809_T001.1"	
GDQC-9228	"Zm00001d018810_T002.1"	
GDQC-13113	"Zm00001d018819_T001.1"	
GDQC-8059	"Zm00001d018820_T002.1"	
GDQC-9629	"Zm00001d018839_T001.1"	
GDQC-8017	"Zm00001d018846_T001.1"	
GDQC-9697	"Zm00001d018847_T001.1"	
GDQC-9187	"Zm00001d018848_T001.1"	
GDQC-10803	"Zm00001d018853_T001.1"	
GDQC-14004	"Zm00001d018854_T001.1"	
GDQC-13090	"Zm00001d018855_T001.1"	
GDQC-7846	"Zm00001d018857_T001.1"	
GDQC-12201	"Zm00001d018869_T001.1"	
GDQC-8784	"Zm00001d018881_T001.1"	
GDQC-12991	"Zm00001d018888_T001.1"	
GDQC-14758	"Zm00001d018902_T001.1"	
GDQC-12449	"Zm00001d018929_T002.1"	
GDQC-12396	"Zm00001d018936_T001.1"	
GDQC-8020	"Zm00001d018946_T001.1"	
GDQC-12371	"Zm00001d018959_T001.1"	
GDQC-13585	"Zm00001d018961_T002.1"	
GDQC-13256	"Zm00001d018965_T001.1"	
GDQC-14663	"Zm00001d018966_T001.1"	
GDQC-14414	"Zm00001d018969_T001.1"	
GDQC-12138	"Zm00001d018974_T001.1"	
GDQC-12022	"Zm00001d018980_T001.1"	
GDQC-13061	"Zm00001d019006_T001.1"	
GDQC-11010	"Zm00001d019014_T001.1"	
GDQC-10613	"Zm00001d019034_T001.1"	
GDQC-10362	"Zm00001d019035_T001.1"	
GDQC-10843	"Zm00001d019036_T004.1"	
GDQC-8460	"Zm00001d019040_T001.1"	
GDQC-13080	"Zm00001d019053_T001.1"	
GDQC-13607	"Zm00001d019054_T001.1"	
GDQC-13292	"Zm00001d019060_T001.1"	
GDQC-12104	"Zm00001d019062_T005.1"	
GDQC-8846	"Zm00001d019071_T001.1"	
GDQC-8250	"Zm00001d019074_T001.1"	
GDQC-10866	"Zm00001d019075_T001.1"	
GDQC-11040	"Zm00001d019077_T001.1"	
GDQC-12352	"Zm00001d019081_T001.1"	
GDQC-11659	"Zm00001d019089_T001.1"	
GDQC-10794	"Zm00001d019094_T001.1"	
GDQC-11230	"Zm00001d019107_T001.1"	
GDQC-11536	"Zm00001d019111_T002.1"	
GDQC-9500	"Zm00001d019123_T002.1"	
GDQC-11076	"Zm00001d019124_T003.1"	
GDQC-14172	"Zm00001d019129_T001.1"	
GDQC-11854	"Zm00001d019131_T001.1"	
GDQC-13543	"Zm00001d019139_T012.1"	
GDQC-14786	"Zm00001d019149_T006.1"	
GDQC-14388	"Zm00001d019161_T001.1"	
GDQC-12219	"Zm00001d019163_T001.1"	
GDQC-14049	"Zm00001d019164_T002.1"	
GDQC-8532	"Zm00001d019171_T001.1"	
GDQC-12419	"Zm00001d019176_T001.1"	
GDQC-11917	"Zm00001d019180_T001.1"	
GDQC-13583	"Zm00001d019184_T001.1"	
GDQC-8766	"Zm00001d019217_T002.1"	
GDQC-9720	"Zm00001d019218_T001.1"	
GDQC-13479	"Zm00001d019221_T001.1"	
GDQC-11221	"Zm00001d019226_T003.1"	
GDQC-9961	"Zm00001d019237_T002.1"	
GDQC-10811	"Zm00001d019248_T001.1"	
GDQC-7989	"Zm00001d019250_T002.1"	
GDQC-9700	"Zm00001d019251_T001.1"	
GDQC-13184	"Zm00001d019254_T001.1"	
GDQC-10835	"Zm00001d019256_T001.1"	
GDQC-13745	"Zm00001d019258_T001.1"	
GDQC-13381	"Zm00001d019259_T001.1"	
GDQC-13518	"Zm00001d019265_T001.1"	
GDQC-9735	"Zm00001d019266_T002.1"	
GDQC-9196	"Zm00001d019279_T001.1"	
GDQC-10254	"Zm00001d019280_T002.1"	
GDQC-14174	"Zm00001d019282_T001.1"	
GDQC-8381	"Zm00001d019290_T001.1"	
GDQC-11734	"Zm00001d019291_T001.1"	
GDQC-8378	"Zm00001d019306_T001.1"	
GDQC-7783	"Zm00001d019307_T001.1"	
GDQC-10792	"Zm00001d019311_T001.1"	
GDQC-13542	"Zm00001d019317_T002.1"	
GDQC-11142	"Zm00001d019330_T001.1"	
GDQC-15071	"Zm00001d019342_T002.1"	
GDQC-8294	"Zm00001d019365_T001.1"	
GDQC-10243	"Zm00001d019376_T004.1"	
GDQC-9522	"Zm00001d019387_T001.1"	
GDQC-14198	"Zm00001d019398_T001.1"	
GDQC-8016	"Zm00001d019403_T001.1"	
GDQC-10216	"Zm00001d019405_T001.1"	
GDQC-8211	"Zm00001d019406_T001.1"	
GDQC-10931	"Zm00001d019407_T001.1"	
GDQC-13884	"Zm00001d019412_T001.1"	
GDQC-13793	"Zm00001d019414_T001.1"	
GDQC-9723	"Zm00001d019415_T001.1"	
GDQC-12323	"Zm00001d019416_T001.1"	
GDQC-8288	"Zm00001d019429_T001.1"	
GDQC-15114	"Zm00001d019439_T001.1"	
GDQC-14979	"Zm00001d019463_T001.1"	
GDQC-11912	"Zm00001d019467_T001.1"	
GDQC-15050	"Zm00001d019468_T001.1"	
GDQC-9083	"Zm00001d019478_T001.1"	
GDQC-8438	"Zm00001d019479_T004.1"	
GDQC-11542	"Zm00001d019480_T001.1"	
GDQC-11486	"Zm00001d019481_T001.1"	
GDQC-8307	"Zm00001d019495_T001.1"	
GDQC-13685	"Zm00001d019497_T004.1"	
GDQC-11629	"Zm00001d019507_T001.1"	
GDQC-13558	"Zm00001d019527_T005.1"	
GDQC-14381	"Zm00001d019534_T003.1"	
GDQC-14772	"Zm00001d019552_T002.1"	
GDQC-8140	"Zm00001d019568_T002.1"	
GDQC-14735	"Zm00001d019586_T016.1"	
GDQC-8115	"Zm00001d019591_T006.1"	
GDQC-8767	"Zm00001d019599_T002.1"	
GDQC-8001	"Zm00001d019605_T001.1"	
GDQC-10858	"Zm00001d019611_T001.1"	
GDQC-8139	"Zm00001d019613_T001.1"	
GDQC-11441	"Zm00001d019629_T001.1"	
GDQC-15106	"Zm00001d019632_T002.1"	
GDQC-14932	"Zm00001d019642_T001.1"	
GDQC-9480	"Zm00001d019643_T007.1"	
GDQC-12762	"Zm00001d019644_T003.1"	
GDQC-8501	"Zm00001d019656_T001.1"	
GDQC-13376	"Zm00001d019669_T001.1"	
GDQC-11595	"Zm00001d019672_T002.1"	
GDQC-11584	"Zm00001d019698_T001.1"	
GDQC-13531	"Zm00001d019719_T001.1"	
GDQC-10704	"Zm00001d019721_T001.1"	
GDQC-13664	"Zm00001d019731_T001.1"	
GDQC-13608	"Zm00001d019745_T001.1"	
GDQC-13308	"Zm00001d019753_T001.1"	
GDQC-14333	"Zm00001d019754_T001.1"	
GDQC-10209	"Zm00001d019756_T002.1"	
GDQC-14919	"Zm00001d019757_T003.1"	
GDQC-13673	"Zm00001d019758_T001.1"	
GDQC-12720	"Zm00001d019796_T001.1"	
GDQC-8314	"Zm00001d019797_T001.1"	
GDQC-13493	"Zm00001d019813_T001.1"	
GDQC-14192	"Zm00001d019818_T001.1"	
GDQC-8112	"Zm00001d019850_T002.1"	
GDQC-10113	"Zm00001d019855_T001.1"	
GDQC-14479	"Zm00001d019873_T001.1"	
GDQC-8320	"Zm00001d019895_T001.1"	
GDQC-14750	"Zm00001d019926_T001.1"	
GDQC-14377	"Zm00001d019934_T001.1"	
GDQC-12368	"Zm00001d019945_T001.1"	
GDQC-13369	"Zm00001d019946_T001.1"	
GDQC-8603	"Zm00001d019951_T001.1"	
GDQC-11821	"Zm00001d019957_T002.1"	
GDQC-10916	"Zm00001d019960_T001.1"	
GDQC-13901	"Zm00001d019961_T001.1"	
GDQC-10860	"Zm00001d019976_T001.1"	
GDQC-7713	"Zm00001d019985_T001.1"	
GDQC-10748	"Zm00001d019988_T001.1"	
GDQC-12007	"Zm00001d019992_T003.1"	
GDQC-14737	"Zm00001d019993_T001.1"	
GDQC-11704	"Zm00001d020000_T002.1"	
GDQC-8546	"Zm00001d020002_T002.1"	
GDQC-12408	"Zm00001d020006_T001.1"	
GDQC-14641	"Zm00001d020008_T001.1"	
GDQC-8995	"Zm00001d020032_T001.1"	
GDQC-13880	"Zm00001d020040_T003.1"	
GDQC-10258	"Zm00001d020057_T004.1"	
GDQC-14352	"Zm00001d020059_T001.1"	
GDQC-7663	"Zm00001d020060_T001.1"	
GDQC-8860	"Zm00001d020064_T001.1"	
GDQC-13905	"Zm00001d020069_T002.1"	
GDQC-8779	"Zm00001d020070_T001.1"	
GDQC-13462	"Zm00001d020086_T001.1"	
GDQC-9549	"Zm00001d020087_T001.1"	
GDQC-12508	"Zm00001d020093_T002.1"	
GDQC-7929	"Zm00001d020094_T001.1"	
GDQC-13473	"Zm00001d020105_T001.1"	
GDQC-11517	"Zm00001d020108_T002.1"	
GDQC-10364	"Zm00001d020134_T003.1"	
GDQC-8348	"Zm00001d020139_T001.1"	
GDQC-11169	"Zm00001d020141_T001.1"	
GDQC-13489	"Zm00001d020147_T001.1"	
GDQC-8755	"Zm00001d020163_T001.1"	
GDQC-13671	"Zm00001d020176_T001.1"	
GDQC-10611	"Zm00001d020177_T001.1"	
GDQC-14671	"Zm00001d020206_T001.1"	
GDQC-8834	"Zm00001d020208_T003.1"	
GDQC-12015	"Zm00001d020220_T001.1"	
GDQC-13996	"Zm00001d020223_T001.1"	
GDQC-12675	"Zm00001d020237_T001.1"	
GDQC-9483	"Zm00001d020238_T002.1"	
GDQC-10654	"Zm00001d020256_T001.1"	
GDQC-11117	"Zm00001d020260_T001.1"	
GDQC-14102	"Zm00001d020261_T001.1"	
GDQC-8350	"Zm00001d020272_T001.1"	
GDQC-13526	"Zm00001d020279_T001.1"	
GDQC-12559	"Zm00001d020306_T001.1"	
GDQC-14725	"Zm00001d020307_T001.1"	
GDQC-9337	"Zm00001d020308_T001.1"	
GDQC-11240	"Zm00001d020309_T001.1"	
GDQC-9125	"Zm00001d020316_T001.1"	
GDQC-9436	"Zm00001d020330_T001.1"	
GDQC-10068	"Zm00001d020337_T001.1"	
GDQC-12835	"Zm00001d020339_T001.1"	
GDQC-12496	"Zm00001d020340_T001.1"	
GDQC-10368	"Zm00001d020343_T002.1"	
GDQC-13273	"Zm00001d020350_T001.1"	
GDQC-13948	"Zm00001d020351_T001.1"	
GDQC-9442	"Zm00001d020354_T001.1"	
GDQC-12144	"Zm00001d020362_T001.1"	
GDQC-10121	"Zm00001d020371_T001.1"	
GDQC-11726	"Zm00001d020378_T001.1"	
GDQC-11084	"Zm00001d020380_T002.1"	
GDQC-10480	"Zm00001d020392_T002.1"	
GDQC-8049	"Zm00001d020396_T004.1"	
GDQC-9198	"Zm00001d020400_T001.1"	
GDQC-8630	"Zm00001d020401_T001.1"	
GDQC-8255	"Zm00001d020402_T001.1"	
GDQC-13101	"Zm00001d020414_T001.1"	
GDQC-12763	"Zm00001d020418_T001.1"	
GDQC-10188	"Zm00001d020426_T001.1"	
GDQC-9785	"Zm00001d020428_T001.1"	
GDQC-12426	"Zm00001d020461_T001.1"	
GDQC-9242	"Zm00001d020473_T001.1"	
GDQC-15134	"Zm00001d020505_T001.1"	
GDQC-10756	"Zm00001d020527_T001.1"	
GDQC-11983	"Zm00001d020528_T001.1"	
GDQC-8372	"Zm00001d020530_T001.1"	
GDQC-13436	"Zm00001d020531_T002.1"	
GDQC-9955	"Zm00001d020537_T001.1"	
GDQC-11435	"Zm00001d020541_T003.1"	
GDQC-13006	"Zm00001d020543_T001.1"	
GDQC-12075	"Zm00001d020549_T005.1"	
GDQC-12619	"Zm00001d020557_T001.1"	
GDQC-14635	"Zm00001d020560_T001.1"	
GDQC-13026	"Zm00001d020561_T002.1"	
GDQC-12233	"Zm00001d020562_T001.1"	
GDQC-8858	"Zm00001d020581_T001.1"	
GDQC-8610	"Zm00001d020583_T001.1"	
GDQC-9407	"Zm00001d020586_T001.1"	
GDQC-11731	"Zm00001d020590_T009.1"	
GDQC-13651	"Zm00001d020597_T001.1"	
GDQC-12081	"Zm00001d020602_T001.1"	
GDQC-13962	"Zm00001d020609_T001.1"	
GDQC-14520	"Zm00001d020612_T001.1"	
GDQC-9790	"Zm00001d020615_T001.1"	
GDQC-10532	"Zm00001d020628_T001.1"	
GDQC-10757	"Zm00001d020639_T002.1"	
GDQC-13732	"Zm00001d020645_T001.1"	
GDQC-9748	"Zm00001d020647_T002.1"	
GDQC-11091	"Zm00001d020665_T001.1"	
GDQC-14674	"Zm00001d020666_T004.1"	
GDQC-10085	"Zm00001d020669_T001.1"	
GDQC-11326	"Zm00001d020673_T001.1"	
GDQC-8083	"Zm00001d020686_T001.1"	
GDQC-12067	"Zm00001d020692_T002.1"	
GDQC-7649	"Zm00001d020696_T002.1"	
GDQC-10674	"Zm00001d020697_T001.1"	
GDQC-14614	"Zm00001d020707_T001.1"	
GDQC-9874	"Zm00001d020717_T001.1"	
GDQC-9478	"Zm00001d020721_T001.1"	
GDQC-9155	"Zm00001d020727_T004.1"	
GDQC-9528	"Zm00001d020728_T005.1"	
GDQC-11841	"Zm00001d020730_T001.1"	
GDQC-14844	"Zm00001d020732_T001.1"	
GDQC-8181	"Zm00001d020735_T001.1"	
GDQC-9890	"Zm00001d020736_T001.1"	
GDQC-10520	"Zm00001d020737_T001.1"	
GDQC-12986	"Zm00001d020738_T001.1"	
GDQC-8741	"Zm00001d020740_T001.1"	
GDQC-7956	"Zm00001d020741_T001.1"	
GDQC-8539	"Zm00001d020742_T001.1"	
GDQC-9223	"Zm00001d020744_T001.1"	
GDQC-8502	"Zm00001d020764_T004.1"	
GDQC-14868	"Zm00001d020771_T003.1"	
GDQC-9418	"Zm00001d020779_T001.1"	
GDQC-10230	"Zm00001d020780_T001.1"	
GDQC-14396	"Zm00001d020786_T001.1"	
GDQC-13098	"Zm00001d020788_T001.1"	
GDQC-8124	"Zm00001d020792_T001.1"	
GDQC-11349	"Zm00001d020797_T001.1"	
GDQC-14272	"Zm00001d020799_T003.1"	
GDQC-10734	"Zm00001d020808_T001.1"	
GDQC-14432	"Zm00001d020811_T001.1"	
GDQC-12179	"Zm00001d020828_T001.1"	
GDQC-9322	"Zm00001d020852_T001.1"	
GDQC-11116	"Zm00001d020855_T001.1"	
GDQC-13133	"Zm00001d020860_T001.1"	
GDQC-8959	"Zm00001d020866_T001.1"	
GDQC-14765	"Zm00001d020908_T001.1"	
GDQC-11580	"Zm00001d020919_T001.1"	
GDQC-14466	"Zm00001d020930_T001.1"	
GDQC-11509	"Zm00001d020931_T001.1"	
GDQC-14743	"Zm00001d020933_T001.1"	
GDQC-11448	"Zm00001d020957_T001.1"	
GDQC-9808	"Zm00001d020958_T001.1"	
GDQC-12799	"Zm00001d020960_T001.1"	
GDQC-13625	"Zm00001d020961_T002.1"	
GDQC-14086	"Zm00001d020963_T001.1"	
GDQC-9530	"Zm00001d020966_T001.1"	
GDQC-12967	"Zm00001d020970_T001.1"	
GDQC-13383	"Zm00001d020984_T001.1"	
GDQC-12475	"Zm00001d020985_T002.1"	
GDQC-12442	"Zm00001d021000_T008.1"	
GDQC-13824	"Zm00001d021004_T001.1"	
GDQC-11895	"Zm00001d021013_T001.1"	
GDQC-13626	"Zm00001d021014_T001.1"	
GDQC-10322	"Zm00001d021024_T001.1"	
GDQC-13005	"Zm00001d021025_T001.1"	
GDQC-9886	"Zm00001d021026_T001.1"	
GDQC-13808	"Zm00001d021045_T001.1"	
GDQC-10002	"Zm00001d021046_T003.1"	
GDQC-7633	"Zm00001d021049_T001.1"	
GDQC-12905	"Zm00001d021050_T002.1"	
GDQC-13223	"Zm00001d021059_T001.1"	
GDQC-7982	"Zm00001d021070_T002.1"	
GDQC-13499	"Zm00001d021073_T002.1"	
GDQC-12816	"Zm00001d021119_T008.1"	
GDQC-11351	"Zm00001d021131_T002.1"	
GDQC-10791	"Zm00001d021132_T004.1"	
GDQC-10628	"Zm00001d021138_T003.1"	
GDQC-12755	"Zm00001d021153_T001.1"	
GDQC-10853	"Zm00001d021167_T001.1"	
GDQC-14856	"Zm00001d021168_T001.1"	
GDQC-10943	"Zm00001d021170_T016.1"	
GDQC-11226	"Zm00001d021172_T002.1"	
GDQC-13229	"Zm00001d021187_T002.1"	
GDQC-14913	"Zm00001d021197_T001.1"	
GDQC-7771	"Zm00001d021200_T001.1"	
GDQC-14460	"Zm00001d021201_T001.1"	
GDQC-9601	"Zm00001d021203_T003.1"	
GDQC-14533	"Zm00001d021219_T001.1"	
GDQC-11851	"Zm00001d021229_T001.1"	
GDQC-9993	"Zm00001d021233_T001.1"	
GDQC-13328	"Zm00001d021249_T003.1"	
GDQC-13089	"Zm00001d021280_T004.1"	
GDQC-7839	"Zm00001d021284_T001.1"	
GDQC-12462	"Zm00001d021287_T001.1"	
GDQC-10019	"Zm00001d021292_T001.1"	
GDQC-10206	"Zm00001d021295_T007.1"	
GDQC-8765	"Zm00001d021297_T006.1"	
GDQC-13536	"Zm00001d021298_T001.1"	
GDQC-13555	"Zm00001d021304_T001.1"	
GDQC-12310	"Zm00001d021310_T001.1"	
GDQC-11183	"Zm00001d021321_T001.1"	
GDQC-9295	"Zm00001d021324_T001.1"	
GDQC-7773	"Zm00001d021325_T001.1"	
GDQC-12006	"Zm00001d021329_T001.1"	
GDQC-11642	"Zm00001d021330_T001.1"	
GDQC-12949	"Zm00001d021334_T001.1"	
GDQC-8415	"Zm00001d021338_T001.1"	
GDQC-13244	"Zm00001d021352_T001.1"	
GDQC-14436	"Zm00001d021358_T001.1"	
GDQC-14788	"Zm00001d021367_T002.1"	
GDQC-15046	"Zm00001d021370_T001.1"	
GDQC-13025	"Zm00001d021383_T001.1"	
GDQC-14015	"Zm00001d021385_T001.1"	
GDQC-8923	"Zm00001d021410_T001.1"	
GDQC-14201	"Zm00001d021419_T001.1"	
GDQC-8006	"Zm00001d021420_T003.1"	
GDQC-10448	"Zm00001d021421_T007.1"	
GDQC-7903	"Zm00001d021443_T001.1"	
GDQC-9095	"Zm00001d021444_T001.1"	
GDQC-9689	"Zm00001d021450_T001.1"	
GDQC-14791	"Zm00001d021462_T001.1"	
GDQC-8953	"Zm00001d021463_T001.1"	
GDQC-14181	"Zm00001d021465_T002.1"	
GDQC-10102	"Zm00001d021469_T002.1"	
GDQC-14299	"Zm00001d021470_T001.1"	
GDQC-8975	"Zm00001d021490_T002.1"	
GDQC-11596	"Zm00001d021500_T001.1"	
GDQC-12471	"Zm00001d021503_T001.1"	
GDQC-7821	"Zm00001d021506_T001.1"	
GDQC-14780	"Zm00001d021525_T002.1"	
GDQC-9061	"Zm00001d021526_T001.1"	
GDQC-13848	"Zm00001d021533_T001.1"	
GDQC-13070	"Zm00001d021536_T003.1"	
GDQC-11393	"Zm00001d021546_T003.1"	
GDQC-8748	"Zm00001d021558_T001.1"	
GDQC-11920	"Zm00001d021562_T001.1"	
GDQC-11909	"Zm00001d021570_T002.1"	
GDQC-9047	"Zm00001d021571_T001.1"	
GDQC-10287	"Zm00001d021572_T001.1"	
GDQC-14872	"Zm00001d021576_T001.1"	
GDQC-14298	"Zm00001d021577_T001.1"	
GDQC-13978	"Zm00001d021586_T001.1"	
GDQC-12429	"Zm00001d021596_T001.1"	
GDQC-8968	"Zm00001d021598_T005.1"	
GDQC-13197	"Zm00001d021599_T002.1"	
GDQC-12876	"Zm00001d021611_T001.1"	
GDQC-11247	"Zm00001d021620_T001.1"	
GDQC-15079	"Zm00001d021621_T010.1"	
GDQC-12898	"Zm00001d021622_T003.1"	
GDQC-11718	"Zm00001d021624_T002.1"	
GDQC-14497	"Zm00001d021626_T002.1"	
GDQC-9736	"Zm00001d021639_T001.1"	
GDQC-14494	"Zm00001d021646_T014.1"	
GDQC-9193	"Zm00001d021647_T003.1"	
GDQC-13259	"Zm00001d021648_T053.1"	
GDQC-8088	"Zm00001d021666_T001.1"	
GDQC-14794	"Zm00001d021667_T001.1"	
GDQC-10560	"Zm00001d021672_T001.1"	
GDQC-9953	"Zm00001d021675_T001.1"	
GDQC-9864	"Zm00001d021690_T001.1"	
GDQC-14989	"Zm00001d021695_T001.1"	
GDQC-11095	"Zm00001d021697_T001.1"	
GDQC-10912	"Zm00001d021702_T001.1"	
GDQC-10593	"Zm00001d021709_T001.1"	
GDQC-12291	"Zm00001d021713_T070.1"	
GDQC-12363	"Zm00001d021721_T001.1"	
GDQC-13306	"Zm00001d021726_T003.1"	
GDQC-9635	"Zm00001d021731_T001.1"	
GDQC-7658	"Zm00001d021732_T001.1"	
GDQC-8300	"Zm00001d021736_T001.1"	
GDQC-9962	"Zm00001d021755_T001.1"	
GDQC-10213	"Zm00001d021757_T001.1"	
GDQC-13277	"Zm00001d021758_T001.1"	
GDQC-13616	"Zm00001d021760_T001.1"	
GDQC-14707	"Zm00001d021762_T001.1"	
GDQC-10244	"Zm00001d021770_T012.1"	
GDQC-14283	"Zm00001d021785_T002.1"	
GDQC-12760	"Zm00001d021787_T003.1"	
GDQC-12320	"Zm00001d021793_T002.1"	
GDQC-9456	"Zm00001d021798_T001.1"	
GDQC-13927	"Zm00001d021801_T001.1"	
GDQC-9132	"Zm00001d021804_T001.1"	
GDQC-8824	"Zm00001d021821_T001.1"	
GDQC-10742	"Zm00001d021856_T001.1"	
GDQC-8642	"Zm00001d021877_T001.1"	
GDQC-8437	"Zm00001d021889_T001.1"	
GDQC-14116	"Zm00001d021895_T001.1"	
GDQC-9599	"Zm00001d021898_T001.1"	
GDQC-8196	"Zm00001d021899_T002.1"	
GDQC-10564	"Zm00001d021903_T005.1"	
GDQC-7732	"Zm00001d021908_T005.1"	
GDQC-9433	"Zm00001d021929_T001.1"	
GDQC-10752	"Zm00001d021956_T002.1"	
GDQC-9316	"Zm00001d021958_T002.1"	
